device_code,Auto filled link for health check ,timezone,MP type
300535-107,"""https://us.dunkindonuts.switchboardcms.com/device/300535-107/screenshot/"",",America/New_York,ODMB
300535-108,"""https://us.dunkindonuts.switchboardcms.com/device/300535-108/screenshot/"",",America/New_York,ODMB
300550-121,"""https://us.dunkindonuts.switchboardcms.com/device/300550-121/screenshot/"",",America/New_York,Walk Up
300553-31,"""https://us.dunkindonuts.switchboardcms.com/device/300553-31/screenshot/"",",America/New_York,DD FC
300553-32,"""https://us.dunkindonuts.switchboardcms.com/device/300553-32/screenshot/"",",America/New_York,DD FC
300553-33,"""https://us.dunkindonuts.switchboardcms.com/device/300553-33/screenshot/"",",America/New_York,DD FC
300553-34,"""https://us.dunkindonuts.switchboardcms.com/device/300553-34/screenshot/"",",America/New_York,DD FC
300557-107,"""https://us.dunkindonuts.switchboardcms.com/device/300557-107/screenshot/"",",America/New_York,ODMB
300557-108,"""https://us.dunkindonuts.switchboardcms.com/device/300557-108/screenshot/"",",America/New_York,ODMB
300561-107,"""https://us.dunkindonuts.switchboardcms.com/device/300561-107/screenshot/"",",America/Chicago,ODMB
300561-108,"""https://us.dunkindonuts.switchboardcms.com/device/300561-108/screenshot/"",",America/Chicago,ODMB
300562-107,"""https://us.dunkindonuts.switchboardcms.com/device/300562-107/screenshot/"",",America/Chicago,ODMB
300562-108,"""https://us.dunkindonuts.switchboardcms.com/device/300562-108/screenshot/"",",America/Chicago,ODMB
300566-107,"""https://us.dunkindonuts.switchboardcms.com/device/300566-107/screenshot/"",",America/Chicago,ODMB
300566-108,"""https://us.dunkindonuts.switchboardcms.com/device/300566-108/screenshot/"",",America/Chicago,ODMB
300571-107,"""https://us.dunkindonuts.switchboardcms.com/device/300571-107/screenshot/"",",America/New_York,ODMB
300571-108,"""https://us.dunkindonuts.switchboardcms.com/device/300571-108/screenshot/"",",America/New_York,ODMB
300571-31,"""https://us.dunkindonuts.switchboardcms.com/device/300571-31/screenshot/"",",America/New_York,DD FC
300571-32,"""https://us.dunkindonuts.switchboardcms.com/device/300571-32/screenshot/"",",America/New_York,DD FC
300571-33,"""https://us.dunkindonuts.switchboardcms.com/device/300571-33/screenshot/"",",America/New_York,DD FC
300571-34,"""https://us.dunkindonuts.switchboardcms.com/device/300571-34/screenshot/"",",America/New_York,DD FC
300574-31,"""https://us.dunkindonuts.switchboardcms.com/device/300574-31/screenshot/"",",America/New_York,DD FC
300574-32,"""https://us.dunkindonuts.switchboardcms.com/device/300574-32/screenshot/"",",America/New_York,DD FC
300574-33,"""https://us.dunkindonuts.switchboardcms.com/device/300574-33/screenshot/"",",America/New_York,DD FC
300574-34,"""https://us.dunkindonuts.switchboardcms.com/device/300574-34/screenshot/"",",America/New_York,DD FC
300575-31,"""https://us.dunkindonuts.switchboardcms.com/device/300575-31/screenshot/"",",America/New_York,DD FC
300575-32,"""https://us.dunkindonuts.switchboardcms.com/device/300575-32/screenshot/"",",America/New_York,DD FC
300575-33,"""https://us.dunkindonuts.switchboardcms.com/device/300575-33/screenshot/"",",America/New_York,DD FC
300575-34,"""https://us.dunkindonuts.switchboardcms.com/device/300575-34/screenshot/"",",America/New_York,DD FC
300577-107,"""https://us.dunkindonuts.switchboardcms.com/device/300577-107/screenshot/"",",America/New_York,ODMB
300577-108,"""https://us.dunkindonuts.switchboardcms.com/device/300577-108/screenshot/"",",America/New_York,ODMB
300583-107,"""https://us.dunkindonuts.switchboardcms.com/device/300583-107/screenshot/"",",America/New_York,ODMB
300583-108,"""https://us.dunkindonuts.switchboardcms.com/device/300583-108/screenshot/"",",America/New_York,ODMB
300583-31,"""https://us.dunkindonuts.switchboardcms.com/device/300583-31/screenshot/"",",America/New_York,DD FC
300583-32,"""https://us.dunkindonuts.switchboardcms.com/device/300583-32/screenshot/"",",America/New_York,DD FC
300583-33,"""https://us.dunkindonuts.switchboardcms.com/device/300583-33/screenshot/"",",America/New_York,DD FC
300583-34,"""https://us.dunkindonuts.switchboardcms.com/device/300583-34/screenshot/"",",America/New_York,DD FC
300584-107,"""https://us.dunkindonuts.switchboardcms.com/device/300584-107/screenshot/"",",America/New_York,ODMB
300584-108,"""https://us.dunkindonuts.switchboardcms.com/device/300584-108/screenshot/"",",America/New_York,ODMB
300589-107,"""https://us.dunkindonuts.switchboardcms.com/device/300589-107/screenshot/"",",America/New_York,ODMB
300589-108,"""https://us.dunkindonuts.switchboardcms.com/device/300589-108/screenshot/"",",America/New_York,ODMB
300591-107,"""https://us.dunkindonuts.switchboardcms.com/device/300591-107/screenshot/"",",America/New_York,ODMB
300591-108,"""https://us.dunkindonuts.switchboardcms.com/device/300591-108/screenshot/"",",America/New_York,ODMB
300593-107,"""https://us.dunkindonuts.switchboardcms.com/device/300593-107/screenshot/"",",America/Chicago,ODMB
300593-108,"""https://us.dunkindonuts.switchboardcms.com/device/300593-108/screenshot/"",",America/Chicago,ODMB
300595-107,"""https://us.dunkindonuts.switchboardcms.com/device/300595-107/screenshot/"",",America/New_York,ODMB
300595-108,"""https://us.dunkindonuts.switchboardcms.com/device/300595-108/screenshot/"",",America/New_York,ODMB
300604-31,"""https://us.dunkindonuts.switchboardcms.com/device/300604-31/screenshot/"",",America/New_York,DD FC
300604-32,"""https://us.dunkindonuts.switchboardcms.com/device/300604-32/screenshot/"",",America/New_York,DD FC
300604-33,"""https://us.dunkindonuts.switchboardcms.com/device/300604-33/screenshot/"",",America/New_York,DD FC
300604-34,"""https://us.dunkindonuts.switchboardcms.com/device/300604-34/screenshot/"",",America/New_York,DD FC
300605-107,"""https://us.dunkindonuts.switchboardcms.com/device/300605-107/screenshot/"",",America/Chicago,ODMB
300605-108,"""https://us.dunkindonuts.switchboardcms.com/device/300605-108/screenshot/"",",America/Chicago,ODMB
300605-31,"""https://us.dunkindonuts.switchboardcms.com/device/300605-31/screenshot/"",",America/Chicago,DD FC
300605-32,"""https://us.dunkindonuts.switchboardcms.com/device/300605-32/screenshot/"",",America/Chicago,DD FC
300605-33,"""https://us.dunkindonuts.switchboardcms.com/device/300605-33/screenshot/"",",America/Chicago,DD FC
300605-34,"""https://us.dunkindonuts.switchboardcms.com/device/300605-34/screenshot/"",",America/Chicago,DD FC
300617-107,"""https://us.dunkindonuts.switchboardcms.com/device/300617-107/screenshot/"",",America/New_York,ODMB
300617-108,"""https://us.dunkindonuts.switchboardcms.com/device/300617-108/screenshot/"",",America/New_York,ODMB
300617-31,"""https://us.dunkindonuts.switchboardcms.com/device/300617-31/screenshot/"",",America/New_York,DD FC
300617-32,"""https://us.dunkindonuts.switchboardcms.com/device/300617-32/screenshot/"",",America/New_York,DD FC
300617-33,"""https://us.dunkindonuts.switchboardcms.com/device/300617-33/screenshot/"",",America/New_York,DD FC
300617-34,"""https://us.dunkindonuts.switchboardcms.com/device/300617-34/screenshot/"",",America/New_York,DD FC
300624-107,"""https://us.dunkindonuts.switchboardcms.com/device/300624-107/screenshot/"",",America/New_York,ODMB
300624-108,"""https://us.dunkindonuts.switchboardcms.com/device/300624-108/screenshot/"",",America/New_York,ODMB
300630-107,"""https://us.dunkindonuts.switchboardcms.com/device/300630-107/screenshot/"",",America/New_York,ODMB
300630-108,"""https://us.dunkindonuts.switchboardcms.com/device/300630-108/screenshot/"",",America/New_York,ODMB
300631-31,"""https://us.dunkindonuts.switchboardcms.com/device/300631-31/screenshot/"",",America/New_York,DD FC
300631-32,"""https://us.dunkindonuts.switchboardcms.com/device/300631-32/screenshot/"",",America/New_York,DD FC
300631-33,"""https://us.dunkindonuts.switchboardcms.com/device/300631-33/screenshot/"",",America/New_York,DD FC
300631-34,"""https://us.dunkindonuts.switchboardcms.com/device/300631-34/screenshot/"",",America/New_York,DD FC
300645-31,"""https://us.dunkindonuts.switchboardcms.com/device/300645-31/screenshot/"",",America/New_York,DD FC
300645-32,"""https://us.dunkindonuts.switchboardcms.com/device/300645-32/screenshot/"",",America/New_York,DD FC
300645-33,"""https://us.dunkindonuts.switchboardcms.com/device/300645-33/screenshot/"",",America/New_York,DD FC
300645-34,"""https://us.dunkindonuts.switchboardcms.com/device/300645-34/screenshot/"",",America/New_York,DD FC
300650-107,"""https://us.dunkindonuts.switchboardcms.com/device/300650-107/screenshot/"",",America/New_York,ODMB
300650-108,"""https://us.dunkindonuts.switchboardcms.com/device/300650-108/screenshot/"",",America/New_York,ODMB
300650-117,"""https://us.dunkindonuts.switchboardcms.com/device/300650-117/screenshot/"",",America/New_York,Presell
300653-107,"""https://us.dunkindonuts.switchboardcms.com/device/300653-107/screenshot/"",",America/Chicago,ODMB
300653-108,"""https://us.dunkindonuts.switchboardcms.com/device/300653-108/screenshot/"",",America/Chicago,ODMB
300653-31,"""https://us.dunkindonuts.switchboardcms.com/device/300653-31/screenshot/"",",America/Chicago,DD FC
300653-32,"""https://us.dunkindonuts.switchboardcms.com/device/300653-32/screenshot/"",",America/Chicago,DD FC
300653-33,"""https://us.dunkindonuts.switchboardcms.com/device/300653-33/screenshot/"",",America/Chicago,DD FC
300653-34,"""https://us.dunkindonuts.switchboardcms.com/device/300653-34/screenshot/"",",America/Chicago,DD FC
300662-31,"""https://us.dunkindonuts.switchboardcms.com/device/300662-31/screenshot/"",",America/New_York,DD FC
300662-32,"""https://us.dunkindonuts.switchboardcms.com/device/300662-32/screenshot/"",",America/New_York,DD FC
300662-33,"""https://us.dunkindonuts.switchboardcms.com/device/300662-33/screenshot/"",",America/New_York,DD FC
300662-34,"""https://us.dunkindonuts.switchboardcms.com/device/300662-34/screenshot/"",",America/New_York,DD FC
300663-31,"""https://us.dunkindonuts.switchboardcms.com/device/300663-31/screenshot/"",",America/Chicago,DD FC
300663-32,"""https://us.dunkindonuts.switchboardcms.com/device/300663-32/screenshot/"",",America/Chicago,DD FC
300663-33,"""https://us.dunkindonuts.switchboardcms.com/device/300663-33/screenshot/"",",America/Chicago,DD FC
300663-34,"""https://us.dunkindonuts.switchboardcms.com/device/300663-34/screenshot/"",",America/Chicago,DD FC
300668-107,"""https://us.dunkindonuts.switchboardcms.com/device/300668-107/screenshot/"",",America/New_York,ODMB
300668-108,"""https://us.dunkindonuts.switchboardcms.com/device/300668-108/screenshot/"",",America/New_York,ODMB
300679-107,"""https://us.dunkindonuts.switchboardcms.com/device/300679-107/screenshot/"",",America/Chicago,ODMB
300679-108,"""https://us.dunkindonuts.switchboardcms.com/device/300679-108/screenshot/"",",America/Chicago,ODMB
300679-31,"""https://us.dunkindonuts.switchboardcms.com/device/300679-31/screenshot/"",",America/Chicago,DD FC
300679-32,"""https://us.dunkindonuts.switchboardcms.com/device/300679-32/screenshot/"",",America/Chicago,DD FC
300679-33,"""https://us.dunkindonuts.switchboardcms.com/device/300679-33/screenshot/"",",America/Chicago,DD FC
300679-34,"""https://us.dunkindonuts.switchboardcms.com/device/300679-34/screenshot/"",",America/Chicago,DD FC
300682-107,"""https://us.dunkindonuts.switchboardcms.com/device/300682-107/screenshot/"",",America/Chicago,ODMB
300682-108,"""https://us.dunkindonuts.switchboardcms.com/device/300682-108/screenshot/"",",America/Chicago,ODMB
300694-31,"""https://us.dunkindonuts.switchboardcms.com/device/300694-31/screenshot/"",",America/New_York,DD FC
300694-32,"""https://us.dunkindonuts.switchboardcms.com/device/300694-32/screenshot/"",",America/New_York,DD FC
300694-33,"""https://us.dunkindonuts.switchboardcms.com/device/300694-33/screenshot/"",",America/New_York,DD FC
300694-34,"""https://us.dunkindonuts.switchboardcms.com/device/300694-34/screenshot/"",",America/New_York,DD FC
300697-107,"""https://us.dunkindonuts.switchboardcms.com/device/300697-107/screenshot/"",",America/New_York,ODMB
300697-108,"""https://us.dunkindonuts.switchboardcms.com/device/300697-108/screenshot/"",",America/New_York,ODMB
300700-107,"""https://us.dunkindonuts.switchboardcms.com/device/300700-107/screenshot/"",",America/Chicago,ODMB
300700-108,"""https://us.dunkindonuts.switchboardcms.com/device/300700-108/screenshot/"",",America/Chicago,ODMB
300705-31,"""https://us.dunkindonuts.switchboardcms.com/device/300705-31/screenshot/"",",America/New_York,DD FC
300705-32,"""https://us.dunkindonuts.switchboardcms.com/device/300705-32/screenshot/"",",America/New_York,DD FC
300705-33,"""https://us.dunkindonuts.switchboardcms.com/device/300705-33/screenshot/"",",America/New_York,DD FC
300705-34,"""https://us.dunkindonuts.switchboardcms.com/device/300705-34/screenshot/"",",America/New_York,DD FC
300707-107,"""https://us.dunkindonuts.switchboardcms.com/device/300707-107/screenshot/"",",America/Chicago,ODMB
300707-108,"""https://us.dunkindonuts.switchboardcms.com/device/300707-108/screenshot/"",",America/Chicago,ODMB
300707-31,"""https://us.dunkindonuts.switchboardcms.com/device/300707-31/screenshot/"",",America/Chicago,DD FC
300707-32,"""https://us.dunkindonuts.switchboardcms.com/device/300707-32/screenshot/"",",America/Chicago,DD FC
300707-33,"""https://us.dunkindonuts.switchboardcms.com/device/300707-33/screenshot/"",",America/Chicago,DD FC
300707-34,"""https://us.dunkindonuts.switchboardcms.com/device/300707-34/screenshot/"",",America/Chicago,DD FC
300712-107,"""https://us.dunkindonuts.switchboardcms.com/device/300712-107/screenshot/"",",America/Chicago,ODMB
300712-108,"""https://us.dunkindonuts.switchboardcms.com/device/300712-108/screenshot/"",",America/Chicago,ODMB
300716-107,"""https://us.dunkindonuts.switchboardcms.com/device/300716-107/screenshot/"",",America/Chicago,ODMB
300716-108,"""https://us.dunkindonuts.switchboardcms.com/device/300716-108/screenshot/"",",America/Chicago,ODMB
300729-107,"""https://us.dunkindonuts.switchboardcms.com/device/300729-107/screenshot/"",",America/Chicago,ODMB
300729-108,"""https://us.dunkindonuts.switchboardcms.com/device/300729-108/screenshot/"",",America/Chicago,ODMB
300729-30,"""https://us.dunkindonuts.switchboardcms.com/device/300729-30/screenshot/"",",America/Chicago,OSB
300729-31,"""https://us.dunkindonuts.switchboardcms.com/device/300729-31/screenshot/"",",America/Chicago,DD FC
300729-32,"""https://us.dunkindonuts.switchboardcms.com/device/300729-32/screenshot/"",",America/Chicago,DD FC
300729-33,"""https://us.dunkindonuts.switchboardcms.com/device/300729-33/screenshot/"",",America/Chicago,DD FC
300729-34,"""https://us.dunkindonuts.switchboardcms.com/device/300729-34/screenshot/"",",America/Chicago,DD FC
300740-107,"""https://us.dunkindonuts.switchboardcms.com/device/300740-107/screenshot/"",",America/New_York,ODMB
300740-108,"""https://us.dunkindonuts.switchboardcms.com/device/300740-108/screenshot/"",",America/New_York,ODMB
300744-107,"""https://us.dunkindonuts.switchboardcms.com/device/300744-107/screenshot/"",",America/Phoenix,ODMB
300744-108,"""https://us.dunkindonuts.switchboardcms.com/device/300744-108/screenshot/"",",America/Phoenix,ODMB
300744-31,"""https://us.dunkindonuts.switchboardcms.com/device/300744-31/screenshot/"",",America/Phoenix,DD FC
300744-32,"""https://us.dunkindonuts.switchboardcms.com/device/300744-32/screenshot/"",",America/Phoenix,DD FC
300744-33,"""https://us.dunkindonuts.switchboardcms.com/device/300744-33/screenshot/"",",America/Phoenix,DD FC
300744-34,"""https://us.dunkindonuts.switchboardcms.com/device/300744-34/screenshot/"",",America/Phoenix,DD FC
300762-31,"""https://us.dunkindonuts.switchboardcms.com/device/300762-31/screenshot/"",",America/New_York,DD FC
300762-32,"""https://us.dunkindonuts.switchboardcms.com/device/300762-32/screenshot/"",",America/New_York,DD FC
300762-33,"""https://us.dunkindonuts.switchboardcms.com/device/300762-33/screenshot/"",",America/New_York,DD FC
300762-34,"""https://us.dunkindonuts.switchboardcms.com/device/300762-34/screenshot/"",",America/New_York,DD FC
300781-107,"""https://us.dunkindonuts.switchboardcms.com/device/300781-107/screenshot/"",",America/New_York,ODMB
